PROVINCE,STRATUM,PSU,PERSONWT,Q11YRBRTH,Q12SEX,GEO_TYPE,QUINTILE,RACE,Q41ATNDSCH,Q43GRADE,Q43EDLVL,Q44LITERACY
1,12,3186,321.2,2011,1,2,5,1,1.0,7,2,
7,73,465,414.0,1962,2,1,5,1,2.0,10,3,1.0
7,72,3003,251.2,2000,1,2,2,1,2.0,10,3,1.0
6,63,318,463.9,1989,2,1,5,1,2.0,12,4,1.0
7,71,3227,228.3,1954,2,1,5,1,2.0,9,3,1.0
2,23,3147,75.5,2013,2,1,3,2,1.0,4,2,
6,62,333,481.4,1944,2,2,3,1,1.0,11,3,1.0
6,63,312,166.6,1969,1,1,5,1,1.0,8,3,1.0
1,11,853,418.6,1972,2,1,1,1,2.0,9,3,1.0
1,11,1616,339.3,1986,1,2,4,1,2.0,10,3,1.0
1,12,1838,499.2,1979,1,1,3,1,2.0,5,2,2.0
2,23,1852,409.8,1946,1,2,5,1,2.0,9,3,1.0
6,61,288,346.4,1996,1,1,3,1,2.0,10,3,1.0
1,12,1204,493.6,1960,1,1,5,1,2.0,7,2,2.0
9,93,510,137.7,1995,1,1,5,2,2.0,12,5,1.0
4,42,114,420.0,2007,2,1,4,1,1.0,9,3,1.0
6,62,1954,348.1,1982,2,1,3,2,2.0,12,4,1.0
9,92,401,471.1,2022,1,3,2,1,,0,0,
4,42,336,97.6,1941,1,1,5,1,2.0,11,3,1.0
8,82,2268,496.0,1960,2,1,5,1,2.0,10,3,1.0
2,22,1800,176.1,1961,2,1,5,1,2.0,10,3,1.0
3,32,2028,151.9,1940,1,1,4,1,2.0,12,4,1.0
9,93,445,67.2,2009,1,1,5,1,1.0,7,2,
9,93,1964,240.6,1968,2,1,3,1,1.0,5,2,2.0
6,61,1757,447.1,1986,2,1,5,1,2.0,4,2,1.0
2,23,1217,154.1,1994,1,3,1,1,2.0,10,3,1.0
4,41,1452,340.2,1965,2,1,3,1,2.0,10,3,1.0
8,83,338,187.8,2003,2,1,4,1,2.0,8,3,1.0
5,52,405,322.7,1985,2,2,4,1,2.0,12,4,1.0
8,82,2379,366.2,2017,2,2,2,1,2.0,0,0,
8,81,547,241.8,1957,1,1,5,1,2.0,10,3,1.0
5,52,1466,53.2,2021,1,1,2,1,,0,0,
4,42,1244,394.4,1995,1,1,3,1,2.0,7,2,1.0
7,71,487,434.4,1968,2,2,2,1,2.0,9,3,1.0
9,91,2983,400.6,1960,1,2,1,1,1.0,10,3,1.0
4,43,2177,163.8,1996,1,1,3,1,2.0,9,3,1.0
8,83,2229,271.4,1949,1,1,4,1,2.0,8,3,1.0
2,22,650,311.7,1962,2,2,2,1,2.0,7,2,2.0
4,43,2702,63.1,1960,1,2,1,1,2.0,11,3,1.0
9,91,1320,110.5,1949,2,1,4,1,2.0,10,3,1.0
3,32,2706,53.8,1940,2,1,4,1,2.0,5,2,1.0
8,82,3143,468.7,1982,1,1,4,1,2.0,11,3,1.0
5,51,1741,213.9,1986,1,2,1,1,1.0,9,3,1.0
6,63,1034,495.0,1986,2,2,3,1,2.0,10,3,1.0
8,81,2323,180.5,1994,1,2,1,1,2.0,10,3,1.0
4,41,2660,226.5,1965,1,1,3,1,2.0,9,3,1.0
1,12,2075,193.3,1962,2,1,5,1,2.0,11,3,1.0
1,11,2575,254.3,1959,2,1,3,1,2.0,11,3,1.0
1,12,2052,318.3,1940,2,1,4,1,2.0,12,4,1.0
4,42,1631,433.9,1961,2,1,3,3,2.0,8,3,1.0
2,21,2813,129.3,1965,1,1,4,1,2.0,9,3,1.0
2,21,3098,186.0,1962,1,1,3,1,2.0,12,4,1.0
6,63,871,382.5,1946,2,2,4,1,2.0,11,3,1.0
5,52,1704,267.2,1965,1,1,5,2,2.0,11,3,1.0
7,72,2773,98.1,1939,1,1,4,1,2.0,11,3,1.0
8,81,2351,353.3,1943,2,2,2,1,2.0,9,3,1.0
7,72,1032,94.2,1969,2,2,4,1,2.0,6,2,2.0
6,63,1677,180.4,1948,1,1,4,3,2.0,6,2,1.0
5,52,2578,419.4,2020,2,1,4,1,,0,0,
4,43,1594,141.3,1947,2,2,2,1,2.0,9,3,1.0
4,42,972,499.7,1941,1,1,4,1,2.0,6,2,1.0
1,13,2191,50.7,1965,1,2,3,1,2.0,9,3,1.0
4,41,2542,364.3,1969,1,3,1,1,2.0,8,3,1.0
7,71,1052,90.6,1969,2,1,3,1,2.0,11,3,1.0
8,83,1340,475.1,2018,2,2,2,1,,1,2,
3,32,3294,327.3,2016,2,1,3,4,1.0,1,2,
8,82,3174,390.8,1953,2,1,4,4,2.0,10,3,1.0
7,73,185,228.5,1947,2,2,1,1,2.0,10,3,1.0
3,32,131,451.3,1956,1,1,4,4,2.0,9,3,1.0
5,51,2293,119.1,1945,2,1,4,1,2.0,11,3,1.0
8,83,89,210.4,2013,2,1,5,1,1.0,5,2,
3,32,2043,342.6,1964,2,2,1,1,2.0,11,3,1.0
7,71,1403,308.5,1957,1,1,4,1,2.0,8,3,1.0
9,91,296,379.3,2019,1,1,2,2,,1,2,
7,71,1031,236.9,2007,1,2,2,1,1.0,10,3,2.0
9,93,2031,282.3,1981,1,1,3,1,2.0,11,3,1.0
9,93,2329,487.4,1968,2,1,4,1,2.0,9,3,1.0
8,82,2123,213.7,1996,1,1,3,1,2.0,9,3,1.0
1,12,1919,413.3,2018,2,1,5,1,,0,0,
1,13,1770,121.3,1946,2,2,1,1,2.0,7,2,2.0
1,13,1160,408.5,1974,1,2,5,1,2.0,7,2,2.0
3,31,2788,264.0,1968,2,1,4,1,2.0,7,2,1.0
8,81,272,211.3,1975,1,1,3,1,2.0,11,3,1.0
9,92,1085,275.3,1943,1,2,3,1,2.0,9,3,1.0
8,83,1920,247.6,1938,1,1,5,1,2.0,8,3,1.0
7,73,365,231.2,1973,2,2,1,4,2.0,8,3,1.0
6,62,1897,423.1,2003,1,1,4,2,2.0,7,2,1.0
9,91,766,148.8,1969,1,2,4,1,2.0,8,3,1.0
5,53,988,332.2,1962,2,2,2,1,2.0,10,3,1.0
2,23,1994,369.9,2020,1,3,1,1,,1,2,
1,13,2,301.1,2015,1,1,5,1,1.0,1,2,
4,41,1405,66.6,1991,1,1,2,1,2.0,7,2,1.0
3,33,1951,348.0,2016,2,1,5,1,1.0,2,2,
7,72,1458,259.4,2004,1,1,4,3,2.0,11,3,1.0
3,32,2172,307.0,1988,2,2,1,1,2.0,7,2,1.0
2,22,1422,148.4,1938,2,1,3,4,2.0,12,5,1.0
7,73,2471,409.2,1994,2,1,3,1,2.0,10,3,1.0
4,42,3098,476.6,1987,1,1,4,1,2.0,12,4,1.0
2,21,3157,368.2,1992,2,2,2,1,2.0,10,3,1.0
4,42,2858,383.1,1961,2,2,1,1,2.0,10,3,1.0
5,51,2079,114.5,2009,2,1,3,1,1.0,7,2,
9,91,3141,74.7,2012,1,2,2,1,1.0,6,2,
8,82,248,153.8,2011,2,2,2,1,2.0,7,2,
5,52,504,456.7,1997,2,1,3,1,2.0,12,5,1.0
4,41,2127,162.0,1987,1,2,5,1,2.0,10,3,1.0
1,11,508,82.9,1968,1,1,5,2,2.0,8,3,1.0
1,13,26,215.1,1975,2,2,5,1,2.0,10,3,1.0
4,42,925,440.7,1950,2,2,2,1,2.0,11,3,1.0
1,12,12,490.7,1960,2,1,5,1,2.0,7,2,1.0
8,83,362,395.1,1967,1,1,2,1,2.0,9,3,1.0
6,63,1159,52.5,1999,1,2,3,1,2.0,7,2,1.0
8,81,378,484.4,1980,1,1,3,1,2.0,10,3,1.0
7,72,131,230.7,1947,2,2,2,4,2.0,10,3,1.0
5,53,1346,424.8,1976,1,3,1,4,1.0,7,2,2.0
8,83,189,78.5,1955,1,1,1,1,2.0,10,3,1.0
1,13,1242,147.3,1963,2,1,5,1,2.0,8,3,1.0
5,53,2669,300.9,1973,2,1,2,1,2.0,8,3,1.0
3,32,3257,466.7,1997,2,1,2,1,2.0,11,3,1.0
8,81,2199,374.0,2002,1,1,5,4,2.0,6,2,1.0
1,13,2824,431.5,2010,1,3,2,1,1.0,6,2,
2,23,258,218.7,1973,1,2,2,1,2.0,11,3,1.0
3,33,2007,374.7,2014,2,2,2,1,1.0,4,2,
5,52,639,120.1,1965,1,1,4,4,2.0,10,3,1.0
7,73,2011,231.9,1945,1,1,5,2,2.0,11,3,1.0
9,93,1179,428.4,2018,1,1,2,1,,0,0,
8,82,1566,257.6,2000,2,3,2,1,2.0,8,3,1.0
4,41,2673,342.8,1984,1,1,4,2,2.0,10,3,1.0
6,62,1778,467.3,2008,2,3,2,4,1.0,9,3,
9,91,2287,179.6,2013,2,1,4,1,1.0,3,2,
8,83,1059,389.1,2020,1,1,1,1,,0,0,
4,43,696,162.9,2004,2,2,3,4,2.0,11,3,1.0
7,73,767,461.8,2011,2,3,3,1,1.0,6,2,
2,23,2634,117.8,1969,1,1,5,1,2.0,10,3,1.0
9,91,417,333.1,1990,2,1,1,1,2.0,11,3,1.0
5,52,1470,354.9,2010,2,1,4,4,1.0,8,3,
6,63,2843,479.8,1955,1,1,5,1,2.0,5,2,1.0
1,13,1363,472.7,2004,2,1,5,1,2.0,12,5,1.0
1,13,1342,186.1,2020,2,1,1,1,,0,0,
6,62,2988,106.7,2008,1,2,5,1,1.0,9,3,
1,12,286,414.8,1978,1,1,5,3,2.0,12,4,1.0
6,62,591,478.8,1965,2,1,5,1,2.0,12,4,1.0
4,43,1964,396.4,1942,1,2,4,1,2.0,11,3,1.0
3,32,442,96.6,2022,1,1,4,1,,1,2,
7,72,807,207.7,2010,1,2,3,1,2.0,6,2,
5,52,2201,486.2,2021,2,2,1,1,,0,0,
4,42,2884,79.3,1975,1,1,2,1,2.0,10,3,1.0
2,21,2523,440.5,1978,1,2,3,1,2.0,8,3,1.0
2,23,359,400.2,1972,2,2,2,1,2.0,6,2,1.0
3,32,1516,150.3,2016,2,1,5,1,1.0,1,2,
5,53,600,218.5,2012,2,1,5,1,1.0,4,2,
9,92,305,426.9,1956,2,1,5,1,2.0,12,4,1.0
4,42,2170,400.6,2002,2,1,4,3,2.0,9,3,1.0
4,43,2142,207.2,1988,1,2,3,4,2.0,10,3,1.0
1,12,3002,63.6,1947,1,1,3,1,2.0,7,2,1.0
4,41,1064,244.5,1943,1,1,5,1,2.0,8,3,1.0
4,41,631,381.5,1939,2,1,3,4,2.0,8,3,1.0
7,72,1052,202.1,1938,1,1,5,1,2.0,10,3,1.0
7,73,2196,223.4,2007,1,1,5,4,1.0,11,3,1.0
2,22,1013,69.6,1980,1,2,1,1,2.0,10,3,1.0
9,91,1039,116.7,1960,2,1,2,1,2.0,6,2,1.0
6,62,890,72.6,2020,2,1,5,1,,0,0,
8,81,2029,192.4,1968,1,1,4,1,2.0,12,5,1.0
7,71,817,338.9,1942,2,1,2,2,2.0,7,2,2.0
4,43,229,322.5,2014,1,1,4,1,1.0,2,2,
3,32,527,149.5,2021,1,1,2,1,,1,2,
7,71,3031,483.2,1965,1,1,2,1,2.0,10,3,1.0
1,12,3155,325.3,1992,2,3,2,1,2.0,7,2,1.0
3,31,3285,235.2,2005,1,1,3,1,1.0,12,4,1.0
5,51,893,228.4,2012,1,2,2,1,1.0,5,2,
4,41,2436,333.1,1947,1,1,4,1,2.0,5,2,1.0
3,32,1089,408.7,1994,1,3,1,1,2.0,6,2,1.0
2,22,526,137.7,2017,2,2,2,1,2.0,0,0,
3,33,763,99.8,1956,1,1,4,1,2.0,6,2,1.0
2,23,153,442.6,1954,2,1,2,1,2.0,9,3,1.0
5,52,2423,258.5,2016,2,1,1,1,2.0,2,2,
3,32,2429,95.4,1977,2,1,3,1,2.0,11,3,1.0
6,62,1454,374.2,2006,1,1,5,1,1.0,12,4,1.0
7,72,2982,450.0,1953,2,1,3,1,2.0,9,3,1.0
7,71,1636,139.1,1973,2,1,3,1,2.0,6,2,1.0
6,61,1844,166.4,1952,1,2,1,1,2.0,6,2,2.0
3,31,679,71.0,2016,2,3,1,1,2.0,1,2,
9,92,1556,467.4,2014,2,1,1,1,2.0,3,2,
1,12,1201,439.4,2020,2,3,1,1,,0,0,
4,42,2299,491.3,2003,1,2,2,1,2.0,10,3,1.0
7,73,373,189.0,1997,1,1,4,1,2.0,11,3,1.0
8,82,1780,111.6,1944,1,1,4,1,2.0,6,2,2.0
1,13,347,269.0,2008,1,1,5,2,1.0,10,3,
5,53,1915,476.7,2012,1,3,1,1,1.0,5,2,
1,11,1042,70.2,2016,2,2,3,3,1.0,2,2,
9,92,1889,232.6,1964,2,2,3,1,2.0,10,3,1.0
8,81,1307,462.0,1971,1,1,5,1,2.0,10,3,1.0
6,61,258,344.8,1973,2,1,4,1,2.0,7,2,1.0
3,32,264,264.5,1980,1,2,2,1,2.0,9,3,1.0
9,93,1684,433.8,2007,2,1,5,1,1.0,9,3,1.0
1,11,2631,64.2,2012,2,1,4,1,1.0,5,2,
8,81,711,146.9,1988,2,1,5,1,2.0,6,2,1.0
4,43,2472,185.6,1961,1,1,3,4,2.0,9,3,1.0
2,21,972,280.2,2004,1,2,2,1,2.0,12,5,1.0
8,83,1966,380.1,1966,2,1,5,1,2.0,9,3,1.0
2,23,2196,93.3,2019,1,1,2,4,,0,0,
5,52,2690,477.6,1993,1,1,4,3,2.0,8,3,1.0
7,72,2559,145.1,1948,2,1,3,1,2.0,10,3,1.0
3,32,3233,312.6,1994,2,1,2,1,2.0,12,4,1.0
4,43,2076,365.6,1943,1,1,3,1,2.0,6,2,1.0
1,11,1019,421.5,1971,1,1,4,1,2.0,10,3,1.0
6,61,473,491.7,1993,2,1,5,1,2.0,10,3,1.0
2,22,161,117.6,1957,1,1,2,1,2.0,9,3,1.0
2,21,304,218.2,1978,1,2,2,1,2.0,6,2,2.0
3,32,3301,67.7,1979,2,1,5,1,2.0,6,2,1.0
5,53,1110,160.0,1967,2,2,1,1,2.0,12,5,1.0
6,62,2625,65.9,1999,1,1,3,1,2.0,6,2,1.0
6,61,3002,265.5,2021,2,1,4,2,,0,0,
3,33,2886,183.9,1978,2,1,2,1,2.0,10,3,1.0
4,43,909,146.3,1995,2,1,3,1,2.0,10,3,1.0
5,53,831,276.6,1979,1,1,3,3,2.0,5,2,1.0
1,13,2276,486.0,2020,2,1,4,1,,0,0,
6,61,3036,366.8,1979,1,1,4,1,2.0,12,4,1.0
4,42,385,329.4,2013,1,1,4,1,1.0,3,2,
5,52,307,229.8,1938,1,1,4,2,2.0,11,3,1.0
6,61,624,160.6,1964,2,3,1,1,2.0,11,3,1.0
2,22,3069,84.0,1990,1,1,4,1,2.0,9,3,1.0
6,61,2767,282.0,1941,2,1,4,1,2.0,8,3,1.0
5,52,3310,240.8,1976,2,1,5,4,2.0,7,2,1.0
9,92,2875,69.8,1972,1,1,4,1,2.0,11,3,1.0
5,53,1460,349.1,1949,2,2,3,1,2.0,11,3,1.0
5,53,1380,127.2,2013,1,2,1,1,1.0,5,2,
2,22,333,153.9,1980,1,1,4,1,2.0,7,2,1.0
2,21,1212,398.3,1974,1,1,2,4,2.0,9,3,1.0
1,13,2263,490.1,1978,2,1,2,1,2.0,11,3,1.0
2,23,3260,419.5,2014,2,2,3,1,1.0,3,2,
4,43,43,228.2,1976,2,1,5,1,2.0,8,3,1.0
9,92,2422,149.7,2021,2,2,3,1,,0,0,
3,31,1192,146.8,1986,1,1,4,1,1.0,9,3,1.0
3,31,148,149.0,2009,1,1,3,1,1.0,9,3,
1,11,1010,85.4,1982,2,1,4,1,2.0,9,3,1.0
2,23,3061,110.8,1985,2,1,5,1,2.0,9,3,1.0
8,81,837,255.1,1950,1,1,5,1,2.0,12,4,1.0
6,61,2296,337.3,1948,2,2,1,1,2.0,11,3,1.0
9,93,293,172.6,1954,1,1,5,1,2.0,11,3,1.0
2,21,2887,104.4,2000,1,1,3,1,2.0,10,3,1.0
8,83,2023,397.4,1975,1,2,1,1,2.0,11,3,1.0
5,51,2549,414.7,1947,2,1,4,1,2.0,9,3,1.0
9,91,583,58.5,1958,2,2,3,1,2.0,11,3,2.0
7,73,1994,474.5,2011,2,2,1,1,2.0,5,2,
9,92,1936,234.2,1974,2,1,4,4,2.0,12,4,1.0
7,73,3319,93.0,1958,2,1,4,1,2.0,12,4,1.0
2,23,3074,210.2,1944,2,1,3,1,2.0,11,3,1.0
9,91,1766,483.0,2005,2,1,5,1,1.0,11,3,1.0
6,61,1582,454.0,2012,2,1,5,1,1.0,4,2,
8,83,2316,154.1,1950,1,3,4,1,2.0,6,2,1.0
4,43,1537,215.9,1975,2,1,2,1,2.0,12,4,1.0
5,51,3135,174.0,2015,1,1,5,1,1.0,1,2,
5,52,3227,421.9,1973,2,1,4,1,2.0,9,3,1.0
9,93,2622,107.5,1947,2,1,5,1,2.0,6,2,1.0
7,73,2678,84.3,1986,2,2,3,1,2.0,7,2,1.0
6,63,748,457.4,2011,2,2,2,1,1.0,6,2,
3,33,2115,419.7,1971,1,1,5,4,2.0,5,2,1.0
3,33,2277,308.5,2016,2,1,3,1,1.0,0,0,
9,92,553,236.2,1975,1,2,1,1,2.0,10,3,1.0
6,61,2640,137.0,1958,2,2,4,2,2.0,11,3,1.0
9,91,1948,251.4,2007,1,1,5,1,1.0,11,3,1.0
9,92,1579,194.0,1977,2,1,3,1,2.0,11,3,1.0
1,12,265,109.3,2000,2,1,4,1,2.0,12,4,1.0
1,12,1367,456.2,2007,1,1,5,1,1.0,9,3,1.0
4,42,568,238.1,1956,2,3,1,1,2.0,8,3,1.0
1,11,3196,146.5,1967,2,2,4,3,2.0,11,3,1.0
8,81,2340,388.9,1983,1,1,5,1,2.0,4,2,1.0
7,73,1675,144.1,1945,2,1,2,1,1.0,9,3,1.0
6,62,2601,373.8,1955,1,1,4,1,2.0,12,5,1.0
8,81,1356,166.6,1996,1,3,1,1,2.0,9,3,1.0
6,62,280,199.7,2005,2,1,3,1,1.0,12,4,1.0
6,63,1817,491.7,2000,2,1,5,2,2.0,8,3,1.0
8,81,416,312.4,1958,2,1,4,2,2.0,10,3,1.0
3,32,1874,211.3,2000,1,1,3,1,2.0,10,3,1.0
6,63,2465,270.6,1985,2,1,5,1,2.0,9,3,1.0
1,13,799,330.7,1961,2,1,3,1,2.0,12,5,1.0
5,53,2338,263.9,1949,1,1,5,1,2.0,7,2,1.0
8,81,2807,476.1,1939,1,1,3,1,2.0,7,2,1.0
8,81,1895,454.5,2006,1,1,4,1,1.0,11,3,1.0
9,93,1717,119.3,1980,1,1,3,1,2.0,12,4,1.0
6,61,2429,496.6,1954,2,1,3,1,2.0,9,3,2.0
2,21,2817,216.0,1947,2,1,4,1,2.0,10,3,2.0
3,31,2315,395.7,1992,1,2,5,1,2.0,9,3,1.0
7,71,560,460.7,2008,2,1,2,1,1.0,9,3,
1,13,2694,326.2,2007,2,2,1,1,1.0,9,3,1.0
7,73,2235,486.0,1993,1,1,5,1,2.0,11,3,1.0
9,93,771,110.0,1995,2,2,3,1,2.0,12,4,1.0
1,12,806,293.1,1960,1,2,1,1,1.0,10,3,1.0
8,82,277,51.5,2004,1,1,1,1,2.0,8,3,1.0
1,13,553,175.5,2020,2,1,2,1,,0,0,
4,43,840,235.6,1956,1,2,1,4,2.0,9,3,1.0
5,51,2096,356.5,2012,1,1,5,1,1.0,6,2,
4,43,3112,118.4,1997,2,2,4,1,1.0,7,2,1.0
5,52,3315,477.5,1991,1,1,5,1,2.0,11,3,1.0
4,41,519,230.9,2009,2,3,2,4,1.0,8,3,
7,71,841,124.9,1968,1,1,4,1,2.0,10,3,1.0
7,71,2480,483.5,2020,2,1,2,1,,1,2,
4,41,1979,221.2,2000,2,2,1,1,2.0,6,2,1.0
1,12,375,96.6,1990,2,2,2,1,2.0,11,3,1.0
2,23,1608,120.3,1954,2,1,4,1,2.0,8,3,1.0
6,62,599,425.8,1994,2,1,2,2,2.0,10,3,1.0
6,62,1745,231.8,2001,1,1,3,4,2.0,10,3,1.0
3,33,2532,365.8,1996,2,2,4,1,2.0,5,2,1.0
1,11,658,73.7,1968,1,1,5,1,1.0,6,2,2.0
7,73,208,328.6,1978,1,1,5,1,2.0,8,3,1.0
4,42,1152,88.9,2019,2,1,4,2,,0,0,
9,93,944,292.5,1949,1,2,2,3,2.0,10,3,1.0
5,52,792,138.4,1982,1,1,5,1,2.0,7,2,1.0
4,41,2447,277.2,2002,1,2,1,1,2.0,10,3,1.0
7,72,31,458.4,2019,2,2,1,1,,1,2,
1,11,770,163.8,2010,1,1,5,4,1.0,7,2,
8,82,2442,367.3,1949,2,1,5,1,1.0,6,2,1.0
4,41,2213,370.9,1976,2,1,5,4,2.0,11,3,1.0
6,62,190,163.6,1957,1,2,1,1,2.0,12,5,1.0
8,83,1935,195.1,1962,2,1,5,1,2.0,11,3,1.0
8,82,1481,444.3,1991,1,2,3,1,2.0,8,3,1.0
1,11,2555,171.6,1992,1,1,4,1,2.0,8,3,1.0
9,93,3174,449.7,2010,1,2,1,1,1.0,7,2,
4,42,1523,248.3,1952,2,2,2,1,2.0,12,4,1.0
1,11,417,485.9,1972,1,2,5,1,2.0,11,3,1.0
5,51,2589,239.5,1949,2,1,3,1,2.0,12,4,1.0
4,42,439,444.3,2001,2,1,5,1,2.0,12,4,1.0
4,41,1656,427.7,1952,2,1,5,1,2.0,12,4,1.0
4,43,1311,498.9,1981,2,1,1,1,2.0,10,3,1.0
7,71,769,147.7,2022,1,1,4,4,,0,0,
8,83,2982,250.6,1950,2,1,4,1,2.0,11,3,1.0
4,43,3099,417.4,1988,2,1,5,2,2.0,11,3,1.0
6,62,2595,338.1,1968,1,1,4,4,2.0,6,2,1.0
1,13,1309,89.8,2011,1,2,3,2,1.0,7,2,
1,11,1487,116.2,1981,1,1,3,1,2.0,10,3,1.0
8,81,6,335.7,1982,1,1,4,1,2.0,6,2,1.0
4,43,1144,75.5,1952,1,1,3,1,2.0,10,3,1.0
2,22,182,447.8,2019,1,2,4,1,,1,2,
4,42,1392,307.9,1998,1,1,2,1,2.0,11,3,1.0
8,81,1169,171.2,1977,2,1,4,1,2.0,11,3,1.0
8,81,1778,410.6,2006,1,2,2,2,1.0,12,4,1.0
6,62,2510,327.0,1996,1,1,4,1,2.0,6,2,1.0
7,71,3040,336.7,1974,1,3,4,2,2.0,10,3,1.0
8,83,2283,130.0,1966,1,2,5,1,2.0,7,2,1.0
3,31,1359,406.3,1985,2,3,1,1,2.0,10,3,1.0
6,62,2420,452.8,1982,1,1,3,2,2.0,11,3,1.0
1,12,193,246.0,1966,2,1,4,1,2.0,11,3,1.0
6,63,3220,292.3,1994,2,2,4,1,2.0,10,3,1.0
6,61,2291,466.4,1945,1,1,5,1,2.0,10,3,1.0
1,13,924,64.4,1983,1,2,2,1,2.0,12,4,1.0
1,11,1706,497.6,1977,2,1,4,1,2.0,10,3,1.0
2,22,3269,210.9,1964,2,1,5,1,2.0,10,3,1.0
2,22,1487,92.3,1960,2,2,5,2,2.0,12,4,1.0
3,32,3069,257.9,2007,1,2,3,1,1.0,10,3,1.0
5,52,227,292.5,1942,1,1,4,1,2.0,10,3,1.0
3,33,729,320.7,2019,1,1,4,1,,0,0,
8,81,1199,233.9,1965,2,2,1,1,1.0,10,3,1.0
8,82,3083,81.2,1955,2,1,4,1,2.0,12,4,1.0
7,71,705,352.1,1969,2,1,5,1,2.0,5,2,1.0
5,53,3322,215.6,1970,2,1,2,1,2.0,8,3,1.0
6,62,433,265.0,2014,2,1,3,1,1.0,2,2,
7,72,3319,368.3,1940,2,1,4,1,2.0,9,3,1.0
6,62,1335,262.4,1980,1,1,5,4,2.0,12,4,1.0
5,51,2862,268.7,2016,2,1,2,1,1.0,2,2,
1,12,2056,340.2,2002,2,2,1,1,2.0,7,2,1.0
7,73,1675,411.2,1938,2,3,1,2,2.0,10,3,1.0
9,93,824,97.0,2019,1,1,5,1,,0,0,
4,43,197,189.4,1958,1,1,2,1,2.0,4,2,1.0
9,91,1555,326.1,2013,2,1,5,1,1.0,4,2,
8,83,6,472.4,1994,1,1,5,1,2.0,6,2,1.0
6,61,2032,264.7,2010,2,1,4,1,1.0,8,3,
2,23,927,250.1,1956,2,2,2,4,2.0,11,3,1.0
4,42,1382,123.5,1956,2,1,3,1,1.0,5,2,1.0
5,52,1652,242.7,2004,1,1,2,4,2.0,10,3,1.0
3,33,2246,345.2,1952,1,1,4,1,1.0,11,3,1.0
6,61,2864,292.8,1988,1,1,2,1,2.0,11,3,1.0
4,42,2856,471.1,1954,2,2,3,1,2.0,6,2,1.0
1,13,2703,447.9,1949,1,1,4,3,2.0,11,3,1.0
6,61,886,377.8,2007,2,3,5,2,1.0,10,3,1.0
6,61,2869,249.1,1969,1,1,4,1,2.0,11,3,1.0
4,41,1225,92.3,1941,1,2,2,1,2.0,9,3,1.0
8,83,68,182.2,1980,1,3,1,1,2.0,11,3,1.0
1,11,373,497.5,2011,1,1,2,4,1.0,6,2,
4,41,2758,360.8,1960,2,2,5,2,2.0,10,3,1.0
5,51,221,123.0,2013,1,1,2,1,2.0,3,2,
4,43,562,91.0,1968,1,3,2,1,2.0,11,3,1.0
4,43,1624,56.1,2008,2,2,2,1,1.0,8,3,
9,93,713,62.5,2016,2,2,2,1,1.0,1,2,
3,33,2204,116.7,1996,1,1,3,1,2.0,12,4,1.0
8,81,1867,186.7,2010,2,2,2,1,1.0,6,2,
7,72,477,212.2,2011,2,1,5,1,1.0,7,2,
2,22,840,267.9,1952,1,2,2,1,2.0,11,3,1.0
3,31,461,424.3,1967,1,2,2,1,2.0,10,3,1.0
5,51,3028,67.0,1997,1,1,5,1,2.0,10,3,1.0
2,23,1849,263.1,1958,2,1,4,1,2.0,10,3,1.0
3,32,13,259.3,2006,1,1,2,1,1.0,10,3,1.0
6,61,2870,304.7,1960,2,1,5,1,2.0,8,3,1.0
9,91,1568,379.1,2017,2,2,2,1,1.0,1,2,
7,72,2793,187.9,1959,2,2,1,1,2.0,11,3,1.0
4,43,2484,459.7,1952,1,1,4,1,2.0,9,3,1.0
5,52,2065,295.0,2017,1,1,3,1,2.0,0,0,
7,73,2789,59.2,1964,1,1,4,2,2.0,7,2,2.0
6,63,2678,60.6,1950,2,2,2,1,2.0,10,3,1.0
9,91,2068,266.4,2009,2,1,5,1,1.0,7,2,
2,23,1041,341.3,1969,1,1,4,1,2.0,11,3,1.0
4,43,3225,417.0,1950,1,1,3,1,2.0,10,3,2.0
5,51,838,202.1,1981,1,1,4,1,2.0,10,3,1.0
1,13,475,480.8,1941,1,1,5,2,2.0,10,3,1.0
9,91,1412,278.6,1990,2,1,2,1,2.0,5,2,1.0
7,71,2992,255.9,1962,1,1,2,1,2.0,11,3,1.0
2,21,1211,113.0,1940,2,1,4,1,2.0,10,3,1.0
4,42,1361,303.2,1957,2,1,3,2,2.0,8,3,1.0
7,73,1877,419.2,1948,2,1,2,1,2.0,7,2,2.0
8,81,157,56.8,1941,2,2,1,2,2.0,9,3,1.0
8,83,1919,227.4,1968,2,1,5,1,2.0,10,3,1.0
2,23,1429,363.2,1950,1,2,4,1,1.0,10,3,1.0
6,61,380,402.3,1961,1,1,2,2,2.0,7,2,1.0
1,13,358,151.8,1981,2,1,5,1,2.0,11,3,1.0
4,41,1746,202.5,1971,2,1,5,1,2.0,8,3,1.0
9,91,2330,475.9,1997,2,1,5,1,2.0,6,2,1.0
9,92,1563,464.5,1949,1,1,5,1,2.0,10,3,1.0
6,61,736,488.5,1954,1,1,4,1,2.0,10,3,1.0
7,72,2029,361.4,1946,2,1,2,1,2.0,12,4,1.0
8,82,3197,124.8,2017,1,2,1,1,2.0,0,0,
8,82,42,238.4,1951,2,2,3,1,2.0,10,3,1.0
2,21,2498,490.2,1987,2,1,4,1,2.0,9,3,1.0
5,53,2917,170.4,1974,1,1,1,1,2.0,11,3,1.0
8,81,557,276.4,2013,1,1,4,1,1.0,4,2,
